,url,label,result,@,?,-,=,.,#,%,+,$,!,*,",",//,HasHostname,IsHttps,numberCount,alphabetCount,shortUrl,ipAddress,ageLess12Mon,endLess6Mon,hasIfram,hasMouseOver,disabledRightClick,isMultiDirected
488,https://www.bethelcollegepilots.com/roster/9/1/1293.php,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,6,39,0,0,1,1,1,1,1,1
489,https://www.croonet.com/start/K_MzkzNDcwMQ%3D%3D/,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,1,2,36,1,0,1,1,1,1,1,1
490,https://www.yellowpages.ca/bus/Quebec/Montreal/CEPSUM-Universite-de-Montreal/2173046.html,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,1,1,7,68,0,0,1,1,1,1,1,1
491,https://www.allposters.co.uk/-st/F-Boucher-Posters_c86724_.htm,0,0,0,0,3,0,4,0,0,0,0,0,0,0,1,1,1,5,43,0,0,1,1,1,1,1,1
492,https://www.kcfootcare.com/heelpain.shtml,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,34,0,0,1,1,1,1,1,1
493,https://www.en.wikipedia.org/wiki/El_Abuelo_(1954_film),0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,4,38,0,0,1,1,1,1,1,1
494,https://www.mds.servicerating.ca/Dr/Meyer_Stanley_Balter,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,46,0,0,1,1,1,1,1,1
495,https://www.encyclopedia.com/topic/Althea_Gibson.aspx,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,44,0,0,1,1,1,1,1,1
496,https://www.mylife.com/c-2618574378,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,10,18,0,0,1,1,1,1,1,1
497,https://www.soundportraits.org/on-air/my_lobotomy/page3.php,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,1,1,47,0,0,1,1,1,1,1,1
498,https://www.surnamedb.com/Surname/Meiklejohn,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,37,0,0,1,1,1,1,1,1
499,https://www.bukalapak.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,20,0,0,1,1,1,1,1,1
500,https://www.klemmehomesteadmuseum.com/graduation.htm,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,45,0,0,1,1,1,1,1,1
501,https://www.montrealkiosk.com/Momesso-Montreal-Restaurant.php,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,1,1,0,52,0,0,1,1,1,1,1,1
502,https://www.torrentdownloads.net/The%20Ghost%20Inside%20%20%20Fury%20And%20The%20Fallen%20Ones/all.html,0,0,0,0,0,0,3,0,9,0,0,0,0,0,1,1,1,18,68,0,0,1,1,1,1,1,1
503,https://www.en.wikipedia.org/wiki/Cleveland_Women%27s_Orchestra,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,2,50,0,0,1,1,1,1,1,1
504,https://www.americantowns.com/ca/alameda,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,33,0,0,1,1,1,1,1,1
505,https://www.sporcle.com/games/g/dickens,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,31,0,0,1,1,1,1,1,1
506,https://www.madico.com/window-films/madico-safety-films-tested-to-exceed-gsa-blast-criteria/,0,0,0,0,9,0,2,0,0,0,0,0,0,0,1,1,1,0,75,0,0,1,1,1,1,1,1
507,https://www.pornhub.com/view_video.php?viewkey=812723262,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1,1,1,9,37,0,0,1,1,1,1,1,1
508,https://www.terezowens.com/dale-earnhardt-jr-steals-kentucky-football-coachs-wife/,0,0,0,0,7,0,2,0,0,0,0,0,0,0,1,1,1,0,68,0,0,1,1,1,1,1,1
509,https://www.absoluteastronomy.com/topics/Coraline,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,42,0,0,1,1,1,1,1,1
510,https://www.wiki.answers.com/Q/Does_Jeff_Stinco_from_Simple_Plan_have_girlfriend,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,65,0,0,1,1,1,1,1,1
511,https://www.archive.org/details/ronincollective016,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,3,40,0,0,1,1,1,1,1,1
512,https://www.en.wikipedia.org/wiki/Talk%3AMontr%C3%A9al-Mirabel_International_Airport,0,0,0,0,1,0,3,0,3,0,0,0,0,0,1,1,1,3,67,0,0,1,1,1,1,1,1
513,https://www.agtannenbaum.com/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,23,0,0,1,1,1,1,1,1
514,https://www.spokeo.com/Curtis+Goodwin,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,1,0,30,0,0,1,1,1,1,1,1
515,https://www.online-convert.com,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,0,24,1,0,1,1,1,1,1,1
516,https://www.hardballtalk.nbcsports.com/2011/07/18/rob-neyer-dishes-on-espn-elias/,0,0,0,0,5,0,3,0,0,0,0,0,0,0,1,1,1,8,57,0,0,1,1,1,1,1,1
517,https://www.londononline.co.uk/profiles/48892/,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,5,32,0,0,1,1,1,1,1,1
518,https://www.airportwebcam.net/airport_webcam_j.html,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,42,0,0,1,1,1,1,1,1
519,https://www.newalbumreleases.net/34178/bright-eyes-singularity-2011/,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,1,1,9,48,0,0,1,1,1,1,1,1
520,https://www.ilike.com/artist/Daniel+Desnoyers/songs,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,1,0,42,0,0,1,1,1,1,1,1
521,https://www.bluffdalevacationfarm.com/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,32,0,0,1,1,1,1,1,1
522,https://www.mylife.com/c-6044104275,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,10,18,0,0,1,1,1,1,1,1
523,https://www.charlotte-gainsbourg.blogspot.com/2007/10/paper-reluctant-muse-avril-2007.html,0,0,0,0,5,0,4,0,0,0,0,0,0,0,1,1,1,10,65,1,0,1,1,1,1,1,1
524,https://www.shiro-khorshid-forever.blogspot.com/2011/11/james-bezan-canadian-member-of.html,0,0,0,0,6,0,4,0,0,0,0,0,0,0,1,1,1,6,69,1,0,1,1,1,1,1,1
525,https://www.foregolftournament.com/player-videos.asp?PlayerName=Tom%20Pernice%20Jr,0,0,0,1,1,1,3,0,2,0,0,0,0,0,1,1,1,4,66,1,0,1,1,1,1,1,1
526,https://www.youtube.com/watch?v=pIj2Dy_Ed3M,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,1,2,32,0,0,1,1,1,1,1,1
527,https://www.en.wikipedia.org/wiki/Financial_centre,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,41,0,0,1,1,1,1,1,1
528,https://www.bleacherreport.com/articles/835248-sharks-why-patrick-marleau-will-score-40-goals-again-this-season,0,0,0,0,11,0,2,0,0,0,0,0,0,0,1,1,1,8,85,1,0,1,1,1,1,1,1
529,https://www.glassdoor.com/Job/Canadian-National-Railway-Jobs-E4455.htm,0,0,0,0,4,0,3,0,0,0,0,0,0,0,1,1,1,4,54,0,0,1,1,1,1,1,1
530,https://www.bluemetropolis.org/Festival/GrandPrix,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,42,0,0,1,1,1,1,1,1
531,https://www.dl.acm.org/citation.cfm?id=1276359,0,0,0,1,0,1,4,0,0,0,0,0,0,0,1,1,1,7,29,0,0,1,1,1,1,1,1
532,https://www.local.yahoo.com/info-12960186-western-autokermit-kermit,0,0,0,0,4,0,3,0,0,0,0,0,0,0,1,1,1,8,48,0,0,1,1,1,1,1,1
533,https://www.uk.ask.com/wiki/Category:Canadian_film_actors,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,46,0,0,1,1,1,1,1,1
534,https://www.homepage.mac.com/carpenter.architects/icelife46/future/1stIceChampions-fraser.html,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,1,1,3,78,0,0,1,1,1,1,1,1
535,https://www.canal-vie.canada.tvall.net/,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,1,1,0,30,0,0,1,1,1,1,1,1
536,https://www.spoke.com/info/pED8Q3k/MartyCoughlin,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,2,38,0,0,1,1,1,1,1,1
537,https://www.sheila-tate.com/,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,0,21,0,0,1,1,1,1,1,1
538,https://www.blockbuster.com/browse/catalog/movieDetails/199293,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,6,47,0,0,1,1,1,1,1,1
539,https://www.mcclymondshigh.org/faculty.html,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,36,0,0,1,1,1,1,1,1
540,https://www.en.wikipedia.org/wiki/Francois_Xavier_Garneau,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,47,0,0,1,1,1,1,1,1
541,https://www.wsaz.com/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,15,0,0,1,1,1,1,1,1
542,https://www.ksl.com/?nid=968&sid=15528440,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,1,1,11,20,0,0,1,1,1,1,1,1
543,https://www.facebook.com/people/David-Rose/1821496374,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,10,34,0,0,1,1,1,1,1,1
544,https://www.mapquest.com/maps?address=10500+E+State+Route+350&city=Raytown&state=MO&zipcode=64138&latitude=38.984457&longitude=-94.458001&geocode=ADDRESS,0,0,0,1,1,7,4,0,0,4,0,0,0,0,1,1,1,29,97,1,0,1,1,1,1,1,1
545,https://www.lyricsmode.com/lyrics/l/lhasa_de_sela/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,39,0,0,1,1,1,1,1,1
546,https://www.myspace.com/roguewave,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,27,0,0,1,1,1,1,1,1
547,https://www.alawar.com/game/hamlet/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,27,0,0,1,1,1,1,1,1
548,https://www.rootsweb.ancestry.com/~ohpickaw/cemeteries/tarlton_cemetery.htm,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,0,63,0,0,1,1,1,1,1,1
549,https://www.building-plot.org.uk/,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,1,0,25,0,0,1,1,1,1,1,1
550,https://www.mma-core.com/videos/_Krzysztof_Soszynski_vs_Brian_Stann_UFC_97_Redempt?vid=10004563,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,1,10,67,0,0,1,1,1,1,1,1
551,https://www.imdb.com/name/nm0804774/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,7,21,0,0,1,1,1,1,1,1
552,https://www.newadvent.org/cathen/07359a.htm,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,5,30,0,0,1,1,1,1,1,1
553,https://www.jacketflap.com/profile.asp?member=TarotFox,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1,1,1,0,45,0,0,1,1,1,1,1,1
554,https://www.trails.com/city-trails.aspx?keyword=Kent&state=WA,0,0,0,1,1,2,3,0,0,0,0,0,0,0,1,1,1,0,49,0,0,1,1,1,1,1,1
555,https://www.youtube.com/watch?v=FC9xOB5iqfk,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,1,2,33,0,0,1,1,1,1,1,1
556,https://www.meetup.com/cities/gb/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,25,0,0,1,1,1,1,1,1
557,https://www.lucpoirier.com/a-liens-01.htm,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,1,1,2,30,0,0,1,1,1,1,1,1
558,https://www.rankopedia.com/Greatest-All-Time-Men's-College-Basketball-Program/Step1/825/.htm,0,0,0,0,6,0,3,0,0,0,0,0,0,0,1,1,1,4,71,0,0,1,1,1,1,1,1
559,https://www.datacentury.net/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,22,0,0,1,1,1,1,1,1
560,https://www.duckduckgo.com/1/c/UK_MPs_1910%E2%80%931918,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,1,1,14,28,0,0,1,1,1,1,1,1
561,https://www.manta.com/c/mml4105/royal-atlantic-aviation-inc,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,1,1,4,44,0,0,1,1,1,1,1,1
562,https://www.jazzhope.com/MusiciansSaxy_DavidMcMurray.htm,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,48,0,0,1,1,1,1,1,1
563,https://www.findarticles.com/p/articles/mi_m0EIN/is_20100112/ai_n46777306/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,17,43,0,0,1,1,1,1,1,1
564,https://www.disneydvd.disney.go.com/animated.html,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,1,0,40,0,0,1,1,1,1,1,1
565,https://www.absoluteastronomy.com/topics/The_Motorcycle_Diaries_(film),0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,58,0,0,1,1,1,1,1,1
566,https://www.bloglines.com/company/32403000/Indiana.Michigan.Power.Elkhart.IN.800-382-5544,0,0,0,0,2,0,7,0,0,0,0,0,0,0,1,1,1,18,56,0,0,1,1,1,1,1,1
567,https://www.chroniclingamerica.loc.gov/lccn/sn86063615/1898-09-04/ed-1/seq-8/,0,0,0,0,4,0,3,0,0,0,0,0,0,0,1,1,1,18,43,0,0,1,1,1,1,1,1
568,https://www.rottentomatoes.com/celebrity/tim_burton/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,43,0,0,1,1,1,1,1,1
569,https://www.blackavar-1988.deviantart.com/,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,1,4,30,1,0,1,1,1,1,1,1
570,https://www.en.wikipedia.org/wiki/Universal_Focus,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,40,0,0,1,1,1,1,1,1
571,https://www.australiatoitaly.blogspot.com/,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,35,1,0,1,1,1,1,1,1
572,https://www.youtube.com/watch?v=tzeeLlqlAbk,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,1,0,35,0,0,1,1,1,1,1,1
573,https://www.uslsoccer.com/teams/2011/13598694.html,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,12,29,0,0,1,1,1,1,1,1
574,https://www.bigsoccer.com/forum/showthread.php?t=1606168,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1,1,1,7,39,0,0,1,1,1,1,1,1
575,https://www.youtube.com/watch?v=5WlAGSiB0y4,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,1,3,32,0,0,1,1,1,1,1,1
576,https://www.at1ce.org/themenreihe.p?c=Canadian%20painters,0,0,0,1,0,1,3,0,1,0,0,0,0,0,1,1,1,3,44,0,0,1,1,1,1,1,1
577,https://www.siarchives.si.edu/collections/siris_arc_238744,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,6,42,0,0,1,1,1,1,1,1
578,https://www.imtl.org/montreal/building/Station_metro_Peel.php,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,50,0,0,1,1,1,1,1,1
579,https://www.uk.linkedin.com/pub/ben-webster/2/b65/70b,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,1,5,36,0,0,1,1,1,1,1,1
580,https://www.facebook.com/AEPi.fraternity?sk=wall&filter=12,0,0,0,1,0,2,3,0,0,0,0,0,0,0,1,1,1,2,45,0,0,1,1,1,1,1,1
581,https://www.manta.com/c/mm53xhg/jane-lew-junction,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,1,2,37,0,0,1,1,1,1,1,1
582,https://www.ultimate-guitar.com/tabs/audioslave_tabs.htm,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,1,0,46,0,0,1,1,1,1,1,1
583,https://www.mcgill.ca/athletics/newsroom/spotlight/item/?item_id=109035,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,1,6,52,0,0,1,1,1,1,1,1
584,https://www.manta.com/c/mmf86t6/mary-kay-cosmetics,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,1,3,37,0,0,1,1,1,1,1,1
585,https://www.loot.co.za/index/html/index2808.html,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,4,34,1,0,1,1,1,1,1,1
586,https://www.centralamericanairways.com/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,33,0,0,1,1,1,1,1,1
587,https://www.store.geo4wdparts.com/lights/visionx-led-lights.html,0,0,0,0,2,0,4,0,0,0,0,0,0,0,1,1,1,1,52,0,0,1,1,1,1,1,1
588,https://www.mylife.com/c-257396177,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,9,18,0,0,1,1,1,1,1,1
589,https://www.fertilitycare.ca/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,23,0,0,1,1,1,1,1,1
590,https://www.amazon.com/Crime-Films-Genres-American-Cinema/dp/0521646715,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,1,1,10,49,0,0,1,1,1,1,1,1
591,https://www.sandiegochargersschedule.org/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,35,0,0,1,1,1,1,1,1
592,https://www.flickr.com/photos/wallyg/202489194/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,9,29,0,0,1,1,1,1,1,1
593,https://www.en.wikipedia.org/wiki/Category:Online_retail_companies_of_the_United_States,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,72,0,0,1,1,1,1,1,1
594,https://www.imdb.com/name/nm2159844/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,7,21,0,0,1,1,1,1,1,1
595,https://www.jobs.ie/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,14,0,0,1,1,1,1,1,1
596,https://www.publicbroadcasting.net/kcur/news.newsmain/article/0/0/1766845/KCUR.News/Mayor.Mark.Funkhouser.Defeated.in.Primary,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,1,9,96,0,0,1,1,1,1,1,1
597,https://www.ekimmell2.tripod.com/list14.html,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,3,33,0,0,1,1,1,1,1,1
598,https://www.wikidomo.com/community/rigaud_quebec_canada,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,46,0,0,1,1,1,1,1,1
599,https://www.facebook.com/pages/Redpath-Library/132454226792420,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,15,38,0,0,1,1,1,1,1,1
600,https://www.askbiography.com/bio/Jolicoeur_(Montreal_Metro).html,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,52,0,0,1,1,1,1,1,1
601,https://www.lonelyplanet.com/usa/california/san-francisco-bay-area,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,1,1,0,55,1,0,1,1,1,1,1,1
602,https://www.nicekicks.com/2011/09/celebrity-rewind-jayz-music-video-debut-og-air-jordan-4-blackcement/,0,0,0,0,10,0,2,0,0,0,0,0,0,0,1,1,1,7,76,0,0,1,1,1,1,1,1
603,https://www.myspace.com/livinglegendsmusic,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,36,0,0,1,1,1,1,1,1
604,https://www.mcmillan.ca/91724,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,5,18,0,0,1,1,1,1,1,1
605,https://www.fanbase.com/Phil-McKinnely,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,0,31,0,0,1,1,1,1,1,1
606,https://www.autos.msn.com/research/vip/overview.aspx?year=2003&make=Chevrolet&model=Monte%20Carlo,0,0,0,1,0,3,4,0,1,0,0,0,0,0,1,1,1,6,74,0,0,1,1,1,1,1,1
607,https://www.youtube.com/watch?v=E2b_jLKar-Q,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,32,0,0,1,1,1,1,1,1
608,https://www.latimesblogs.latimes.com/gossip/2011/01/covergirl-taylor-swift-drew-barrymore-ellen-degeneres.html,0,0,0,0,6,0,4,0,0,0,0,0,0,0,1,1,1,6,87,0,0,1,1,1,1,1,1
609,https://www.facebook.com/people/Robert-Gordon/1374609173,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,10,37,0,0,1,1,1,1,1,1
610,https://www.palzoo.net/Norma-Shearer,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,0,29,0,0,1,1,1,1,1,1
611,https://www.legacy.com/obituaries/bostonglobe/obituary.aspx?n=thomas-h-oneil&pid=143757805&fhid=11991,0,0,0,1,2,3,3,0,0,0,0,0,0,0,1,1,1,14,70,0,0,1,1,1,1,1,1
612,https://www.docstoc.com/docs/6157262/Clarke_Ingram,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,7,34,0,0,1,1,1,1,1,1
613,https://www.superficialgallery.com/lucky-sherman/21631,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,5,41,0,0,1,1,1,1,1,1
614,https://www.tabs.ultimate-guitar.com/g/green_day/minority_tab.htm,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,1,1,0,52,0,0,1,1,1,1,1,1
615,https://www.blog.heritagetexas.com/2011/06/27/heritage-texas-properties-welcomes-phoenicia-specialty-foods-to-downtown/,0,0,0,0,8,0,3,0,0,0,0,0,0,0,1,1,1,8,92,0,0,1,1,1,1,1,1
616,https://www.greenetouch.com/max/testimonials.html,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,41,0,0,1,1,1,1,1,1
617,https://www.clarksvilleonline.com/2011/11/25/nashville-predators-recall-defenseman-roman-josi/,0,0,0,0,5,0,2,0,0,0,0,0,0,0,1,1,1,8,71,0,0,1,1,1,1,1,1
618,https://www.onehitwondercentral.com/artistdetail.cfm?id=607,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1,1,1,3,47,0,0,1,1,1,1,1,1
619,https://www.librarything.com/author/corbettscott,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,41,0,0,1,1,1,1,1,1
620,https://www.nblg.co.uk/?page_id=74,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1,1,1,2,22,0,0,1,1,1,1,1,1
621,https://www.pipl.com/directory/name/Evanshen/Terry,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,41,0,0,1,1,1,1,1,1
622,https://www.ticketamerica.com/venue/starlight_theatre_tickets.html,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,56,0,0,1,1,1,1,1,1
623,https://www.railforums.co.uk/showthread.php?t=49252,0,0,0,1,0,1,4,0,0,0,0,0,0,0,1,1,1,5,36,0,0,1,1,1,1,1,1
624,https://www.evri.com/person/stephen-deroux-0x6f23b,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,1,4,37,0,0,1,1,1,1,1,1
625,https://www.forecaster.thehockeynews.com/hockeynews/hockey/player.cgi?6893,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,1,1,4,59,0,0,1,1,1,1,1,1
626,https://www.mobiledb.com/?screen=mdb_det&pName=Handmark&doc_id=18524&p=format^!MobileDB~!category^!Communications~!,0,0,0,1,0,4,2,0,0,0,0,4,0,0,1,1,1,5,86,0,0,1,1,1,1,1,1
627,https://www.abc-directory.com/site/4517359,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,7,27,0,0,1,1,1,1,1,1
628,https://www.amazon.com/My-Little-Eye-Sean-Johnson/dp/B0001ME5F8,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,1,1,6,45,0,0,1,1,1,1,1,1
629,https://www.manta.com/c/mtrcvn3/bill-sharp,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,1,32,0,0,1,1,1,1,1,1
630,https://www.pt.goldenmap.com/Digital_Underground,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,40,0,0,1,1,1,1,1,1
631,https://www.reverbnation.com/chesterbrown,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,35,0,0,1,1,1,1,1,1
632,https://www.amazon.com/s?ie=UTF8&keywords=Amy%20Tan&rh=n%3A283155%2Ck%3AAmy%20Tan&page=1,0,0,0,1,0,4,2,0,5,0,0,0,0,0,1,1,1,15,54,0,0,1,1,1,1,1,1
633,https://www.realsaltlake.com/schedule/concacaf,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,39,0,0,1,1,1,1,1,1
634,https://www.catskillcomics.com/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,25,0,0,1,1,1,1,1,1
635,https://www.emailphonedirectory.com/01510.html,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,5,34,0,0,1,1,1,1,1,1
636,https://www.freetheanimal.com/2010/02/lets-get-it-started-assemblyman-anthony-portantino.html,0,0,0,0,6,0,3,0,0,0,0,0,0,0,1,1,1,6,72,0,0,1,1,1,1,1,1
637,https://www.whyjudgelittle.com/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,25,0,0,1,1,1,1,1,1
638,https://www.grandlight.com/vendor_james_r_moder.asp,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,41,1,0,1,1,1,1,1,1
639,https://www.radiationthreats.org/IL_C/IL_Connie-Brink_Carl-Brinker_7264.html,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,1,1,4,58,0,0,1,1,1,1,1,1
640,https://www.suutbirds.com/ViewArticle.dbml?DB_OEM_ID=20100&ATCLID=205080153,0,0,0,1,0,2,3,0,0,0,0,0,0,0,1,1,1,14,48,0,0,1,1,1,1,1,1
641,https://www.manta.com/c/mmftcfb/mitchell-baker-attorney,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,1,0,45,0,0,1,1,1,1,1,1
642,https://www.bbc.co.uk/northernireland/,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,30,0,0,1,1,1,1,1,1
643,https://www.club737montreal.com/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,3,23,0,0,1,1,1,1,1,1
644,https://www.nnlover.com/pictures/?dir=seannamitchell-01,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,1,2,43,0,0,1,1,1,1,1,1
645,https://www.montrealgazette.com/news/Thomas+Mulcair+joins+leadership+race/5544491/story.html,0,0,0,0,0,0,3,0,0,4,0,0,0,0,1,1,1,7,71,0,0,1,1,1,1,1,1
646,https://www.local.yahoo.com/info-26269239-415-group-canton,0,0,0,0,4,0,3,0,0,0,0,0,0,0,1,1,1,11,36,0,0,1,1,1,1,1,1
647,https://www.goldiproductions.com/angloboerwarmuseum/Boer71e_edVII.html,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,2,59,0,0,1,1,1,1,1,1
648,https://www.sportscarslimited.net/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,28,0,0,1,1,1,1,1,1
649,https://www.villagebabies.com/,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,24,0,0,1,1,1,1,1,1
