,url,type,@,?,-,=,.,#,%,+,$,!,*,",",//,HasHostname,IsHttps,numberCount,alphabetCount,shortUrl,ipAddress,ageLess12Mon,endLess6Mon,hasIfram,hasMouseOver,disabledRightClick,isMultiDirected
1125,facebook.com/pages/Nick-Marshall-for-State-Representative-in-Platte-County-Missouri-30th/172306435747,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,14,74,0,0,1,1,1,1,1,1
1126,http://jezebel.com/two-girls-one-bug-could-be-the-grossest-game-show-stun-1703989043/templates/closure/,0,0,0,11,0,1,0,0,0,0,0,0,0,1,1,0,10,74,0,0,1,1,1,1,1,1
1127,vk-psich.hut2.ru,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,12,0,0,1,1,1,1,1,1
1128,flixster.com/actor/robert-patrick,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,1,1,1,1,1
1129,diszine.com/content/disney-to-debut-appmates-mobile-application-toys,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,59,0,0,1,1,1,1,1,1
1130,photoslaves.com/understanding-joshua-by-charlie-white/,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1,1,1,1,1,1
1131,thefullwiki.org/2001_FIFA_U-17_World_Championship_squads,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,42,0,0,1,1,1,1,1,1
1132,genealogy.az.gov/,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,1,1,1,1,1
1133,imdb.com/title/tt0038990/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,14,0,0,1,1,1,1,1,1
1134,mountroyalhoteldubai.com/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,1,1,1,1,1
1135,geneall.net/U/alfam.php?alfa=G,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,1,1,1,1,1
1136,en.wikipedia.org/wiki/Category:A.C._Mantova_players,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1,1,1,1,1,1
1137,masterscommission.com/locations/maple-valley-wa/,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1,1,1,1,1,1
1138,thaifootball.com/index_e.shtml,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,1,1,1,1,1
1139,zazzle.co.uk/uss_libra_ak_53_aka_12_lka_12_mug-168264180755924069,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,24,29,0,0,1,1,1,1,1,1
1140,platform.publicbroadcasting.net/kcur/waltbodine.html,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1,1,1,1,1,1
1141,lse.co.uk/SharePrice.asp?shareprice=NTOG&share=nostra_terra,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1,1,1,1,1,1
1142,sunrisesilents.com/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,1,1,1,1,1
1143,doctors-4u.com/sydney/areas_h.htm,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,26,0,0,1,1,1,1,1,1
1144,isthisyour.name/directory/fullnames/ma~garwood.htm,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1,1,1,1,1,1
1145,http://codecanyon.net/item/visual-composer-post-and-page-converter-vc-add-on/11116331,0,0,0,8,0,1,0,0,0,0,0,0,0,1,1,0,8,62,0,0,1,1,1,1,1,1
1146,sff.org/programs/education/education-grants-2009,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,38,0,0,1,1,1,1,1,1
1147,flightcompares.com/compare-flights-to-montreal-dorval-yul.php,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,53,0,0,1,1,1,1,1,1
1148,en.wikipedia.org/wiki/The_Lowry,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,1,1,1,1,1
1149,nosorigines.qc.ca/genealogielistfirstname.aspx?ancestor=28&Family=Paradis_900&lng=en,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,5,68,0,0,1,1,1,1,1,1
1150,news.scorestosms.com/?q=Arsenal,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,1,1,1,1,1
1151,planetmaryse.com/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,1,1,1,1,1
1152,myexpatgermany.com/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,1,1,1,1,1
1153,aaroads.com/california/ca-259.html,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,26,0,0,1,1,1,1,1,1
1154,espn.go.com/blog/collegebasketballnation/tag/_/name/steve-alford,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,1,1,1,1,1
1155,digg.com/jackromke,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,1,1,1,1,1
1156,oakdiocese.org/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,1,1,1,1,1
1157,friars.com/sports/m-hockey/mtt/velischek_alex00.html,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,42,0,0,1,1,1,1,1,1
1158,facebook.com/pages/The-guy-that-walks-up-main-street-dancing-to-his-mp3-hamiltonON/361320693182,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,13,67,0,0,1,1,1,1,1,1
1159,paypal-sicherheits-verifikation.com/,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1,1,1,1,1,1
1160,etfinalscore.com/index.php?option=com_content&amp;view=article&amp;id=274:rusk-pitcher-littlejohn-commits-to-alabama&amp;catid=7&amp;Itemid=393,0,0,1,5,5,2,0,0,0,0,0,0,0,0,0,0,7,112,0,0,1,1,1,1,1,1
1161,cvtrackclub.com/events/trailchallenge,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1,1,1,1,1,1
1162,start.cortera.com/company/research/k3m3pvm1q/maverick-entertainment/,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,57,1,0,1,1,1,1,1,1
1163,glendaleymca.org/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,1,1,1,1,1
1164,chemistry.lsu.edu/site/People/Faculty/Kevin%20Smith/item1139.html,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,6,50,0,0,1,1,1,1,1,1
1165,unlvrebels.com/sports/m-footbl/mtt/grant_mike00.html,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,42,0,0,1,1,1,1,1,1
1166,amazon.com/s?ie=UTF8&keywords=Macy%20Gray&rh=n%3A5174%2Ck%3AMacy%20Gray&page=1,0,0,1,0,4,1,0,5,0,0,0,0,0,0,0,0,13,50,0,0,1,1,1,1,1,1
1167,mindenrattlers.weebly.com/,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,1,1,1,1,1
1168,sports.yahoo.com/nhl/teams/pit/transactions?month=9,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,42,0,0,1,1,1,1,1,1
1169,goodreads.com/author/show/294499.Jon_Spoelstra,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,34,0,0,1,1,1,1,1,1
1170,nudestarmale.com/nude/a/alexandre-despatie-nude.html,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1,1,1,1,1,1
1171,paypal.com.limit.websc.cmd-login-submit-5708a38a1ba9d9cbac36ad9aeda70e1c.0d0146638fd6ae870e1c044a751271270af789147127071270af7af7806a23.a8261128915.gardenpoint.gr/,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,72,79,0,0,1,1,1,1,1,1
1172,myspace.com/aperfectmurder,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,1,1,1,1,1
1173,beyondchron.org/news/index.php?itemid=3301,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4,32,0,0,1,1,1,1,1,1
1174,emporis.com/building/townpavilion-kansascity-mo-usa,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1,1,1,1,1,1
1175,article.wn.com/view/2011/10/28/Tonys_Top_10_Spartans_got_one_more_big_game_in_em/,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,53,0,0,1,1,1,1,1,1
1176,projectoverdose.com/index.php?section=news,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1,1,1,1,1,1
1177,ps3pool.com.br/promocaopremiada/5W9SQ394.html,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,34,0,0,1,1,1,1,1,1
1178,lizardpoint.com/fun/geoquiz/worldquiz.html,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,37,1,0,1,1,1,1,1,1
1179,namesdir.com/F_Eddy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,1,1,1,1,1
1180,mason.math.tntech.edu/smith2/d0009/g0000076.htm,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,28,0,0,1,1,1,1,1,1
1181,healthcare.com/profile/p-s-rudie-associates-ltd/,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1,1,1,1,1,1
1182,greatschools.org/california/maxwell/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1,1,1,1,1,1
1183,nevadacounty.com/2010/09/history-nevada-county-narrow-gage-railroad/,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,6,52,0,0,1,1,1,1,1,1
1184,uneternal.com/remax3/remax1/index.htm,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,30,0,0,1,1,1,1,1,1
1185,en.wikipedia.org/wiki/Kay_E._Kuter,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1,1,1,1,1,1
1186,musicemissions.com/artists/albums/index.php?album_id=2141,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4,45,0,0,1,1,1,1,1,1
1187,bleacherreport.com/articles/520000-an-expansion-idea-no-one-is-talking-about-expanding-the-nfl-playoffs,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,6,82,1,0,1,1,1,1,1,1
1188,www.albaylasanart.com/demo/data1/fr/fr/paypal/449aff31f67527ed634cb91ab81a8627/,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22,48,1,0,1,1,1,1,1,1
1189,foxcitiespac.com/events/late-nite-catechism,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1,1,1,1,1,1
1190,net2o.de/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,1,1,1,1,1
1191,citizendia.org/Paraguay_national_football_team,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,0,0,1,1,1,1,1,1
1192,en.wikipedia.org/wiki/McAuslan_Brewing,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,1,1,1,1,1
1193,somo.org/broadwaybridgerun,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,1,1,1,1,1
1194,actionext.com/names_l/lovehatehero_lyrics/fall.html,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,44,1,0,1,1,1,1,1,1
1195,amygayallen.remax-detroit.com/,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,26,1,0,1,1,1,1,1,1
1196,http://sfglobe.com/2015/04/17/espn-reporter-goes-on-a-hateful-rant-towards-a-towing-company-employee/,0,0,0,11,0,1,0,0,0,0,0,0,0,1,1,0,8,73,0,0,1,1,1,1,1,1
1197,yelp.ca/biz/cinemas-guzzo-greenfield-park,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,1,1,1,1,1
1198,en.wikipedia.org/wiki/BlackBerry_Tour,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1,1,1,1,1,1
1199,imdb.com/title/tt0107501/quotes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,20,0,0,1,1,1,1,1,1
1200,wordiq.com/definition/Football_Association_of_Wales,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1,1,1,1,1,1
1201,lyricsoncall.com/lyrics/o-brother-where-art-thou/down-to-the-river-to-pray-lyrics.html,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,71,0,0,1,1,1,1,1,1
1202,ca.linkedin.com/directory/people/ca/G8.html,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,35,0,0,1,1,1,1,1,1
1203,'www.hlamc.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;amp;amp;app=com-d3',0,0,2,1,2,6,0,6,0,0,0,0,0,0,0,0,8,82,0,0,1,1,1,1,1,1
1204,miami-criminal-defense.net/,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,1,1,1,1,1
1205,www.paypal.com.us-bin.cmd-run.submit-dispatch.4c225hxcvcvsdfef2vbvcv3532.55vc699bf2dbvcv3.mypropertybricks.com/js/,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,16,84,0,0,1,1,1,1,1,1
1206,twitter.com/PerceptionINK,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,1,1,1,1,1
1207,allegrampm.com/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,1,1,1,1,1
1208,katekreider.blogspot.com/,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22,1,0,1,1,1,1,1,1
1209,www.service-autrichia3d.com/,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,23,0,0,1,1,1,1,1,1
1210,affiliatealmanac.com/systembanking/164ef9c060d9ff3644b492253c24b68a/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,42,0,0,1,1,1,1,1,1
1211,yellowpages.ca/bus/Quebec/Grand-Seminaire-De-Montreal/714923.html,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,6,50,0,0,1,1,1,1,1,1
1212,www.ihbp.org/6503510685/64853648980/,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21,10,0,0,1,1,1,1,1,1
1213,btjunkie.org/torrent/Ion-Dissonance-3-Albums/3780578f30c3b037354d110351283c51bb81b4188148,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,37,45,0,0,1,1,1,1,1,1
1214,notstarring.com/actors/shearer-norma,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1,1,1,1,1,1
1215,rocknbodybootcamps.com/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,1,1,1,1,1
1216,youtube.com/watch?v=b8UHOu4D-JU,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,24,0,0,1,1,1,1,1,1
1217,ratemds.com/filecache/hospitalDocs.jsp?hid=44317,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,5,37,0,0,1,1,1,1,1,1
1218,filmaffinity.com/es/search.php?stype=cast&stext=Corey+Feldman,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,52,0,0,1,1,1,1,1,1
1219,hhmzine.blogspot.com/2011/11/corey-taylor-musician-author-to-launch.html,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,6,55,1,0,1,1,1,1,1,1
1220,sportsagentblog.com/2010/04/07/2010-wnba-draft-prospects-tyra-grant-and-alexis-gray-lawson/,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,12,64,0,0,1,1,1,1,1,1
1221,pipl.com/directory/tags/Daniel%2520Pilon,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,31,0,0,1,1,1,1,1,1
1222,cnm.edu.pe/includes/js/registro/bancodobrasil/,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1,1,1,1,1,1
1223,amazon.com/Saratoga-VHS-Clark-Gable/product-reviews/6302605148,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,10,44,0,0,1,1,1,1,1,1
1224,gazillionmovies.com/Actor/R/Ro/RoryCalhoun.htm,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1,1,1,1,1,1
1225,flickr.com/photos/mrs_lucas_william_till/3639827489/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,34,0,0,1,1,1,1,1,1
1226,en.wikipedia.org/wiki/Rich_Parent,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,1,1,1,1,1
1227,aaroads.com/guide.php?page=i0070md,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4,25,0,0,1,1,1,1,1,1
1228,deportesprd.com//ambankgroup/en/ebanking/amonline/Pages/index.htm,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,56,0,0,1,1,1,1,1,1
1229,www.duramerica.com//templates/yoo_page/css/ns1paypal/paypalsucces/index.htm,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,63,0,0,1,1,1,1,1,1
1230,homepages.rootsweb.ancestry.com/~maryc/old2.htm,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,39,0,0,1,1,1,1,1,1
1231,politicalgraveyard.com/bio/howard.html,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1,1,1,1,1,1
1232,instransmetallics.com/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,1,1,1,1,1
1233,flixster.com/actor/lisa-seagram,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1,1,1,1,1,1
1234,saintjameslodge.com/famous_masons,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,1,1,1,1,1
1235,profilecanada.com/companydetail.cfm?company=2553357_Desjardins_Chevrolet_Olds_Inc_Chteauguay_QC,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,7,77,0,0,1,1,1,1,1,1
1236,http://teespring.com/en-AU/dmb?utm_campaign=dmb&utm_medium=oembed&utm_source=wordpress,0,0,1,1,3,1,0,0,0,0,0,0,0,1,1,0,0,70,0,0,1,1,1,1,1,1
1237,answers.com/topic/jean-claude-tramont,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1,1,1,1,1,1
1238,zcets.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3,0,0,2,1,2,5,0,0,0,0,0,0,0,0,0,0,2,63,0,0,1,1,1,1,1,1
1239,pastehtml.com/view/bfnpzhq6i.html,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,28,0,0,1,1,1,1,1,1
1240,updownleftrigh-t.blogspot.com/,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,26,1,0,1,1,1,1,1,1
1241,truefootballmanager.com/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,1,1,1,1,1
1242,songarea.com/music-codes/keak_da_sneak_super_hyphy.html,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,46,0,0,1,1,1,1,1,1
1243,jsterrett.com/Issues/6.html,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,22,1,0,1,1,1,1,1,1
1244,mapquest.com/maps?address=131+Messalonskee+High+Dr&city=Oakland&state=ME&zipcode=04963,0,0,1,0,4,1,0,0,3,0,0,0,0,0,0,0,8,65,1,0,1,1,1,1,1,1
1245,aol.sportingnews.com/mlb/story/2011-10-23/jamie-moyer-eyes-2012-major-league-comeback,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,12,59,0,0,1,1,1,1,1,1
1246,uniclassitautoken.site50.net/Banco_Itau/Pessoa_Fisica/Token/Seguranca/Itau,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,63,0,0,1,1,1,1,1,1
1247,scribd.com/doc/47167651/mongo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,17,0,0,1,1,1,1,1,1
1248,facebook.com/event.php?eid=187714591281830,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,15,22,0,0,1,1,1,1,1,1
1249,amazon.co.uk/Epic-Gilgamesh-Classics-Penguin/dp/014044100X,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,9,41,0,0,1,1,1,1,1,1
1250,rottentomatoes.com/celebrity/jason_wiles/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1,1,1,1,1,1
1251,en.wikipedia.org/wiki/Poirier_(Ghislain_Poirier),0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1,1,1,1,1,1
1252,ellie-kemper.org/,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,1,1,1,1,1
1253,electronicsdiversified.com/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,1,1,1,1,1
1254,jamesslyhomeloans.com/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,1,1,1,1,1
1255,youtube.com/watch?v=fL2bulRcVqU,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,26,0,0,1,1,1,1,1,1
1256,free4militaryspouses.com/vk7MTfP/index.html,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,37,0,0,1,1,1,1,1,1
1257,www.afdfusa.com/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,48,120,0,0,1,1,1,1,1,1
1258,http://extratorrent.cc/torrent_download/4191169/MyDirtyHobby+SexyRia+Nachhilfelehrer+Spritzt+Gleich+2x+Rein+Anal+720p+HEVC+x265.torrent,0,0,0,0,0,2,0,0,10,0,0,0,0,1,1,0,14,102,0,0,1,1,1,1,1,1
1259,judymartin.com/Comments-Creative-Pattern.cfm,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1,1,1,1,1,1
1260,youtube.com/watch?v=-Sq1ovhzcKk,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,25,0,0,1,1,1,1,1,1
1261,webuyhousesintampa.com/cache/iaz=44411328/id14Dpo,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,34,0,0,1,1,1,1,1,1
1262,en.wikipedia.org/wiki/1975_NAIA_Men%27s_Division_I_Basketball_Tournament,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,6,55,0,0,1,1,1,1,1,1
1263,http://techcrunch.com/gallery/our-10-favorite-companies-from-y-combinator-demo-day-day-1/,0,0,0,10,0,1,0,0,0,0,0,0,0,1,1,0,3,69,0,0,1,1,1,1,1,1
1264,montrealgazette.com/sports/Montreal+Canadiens+Scott+Gomez+looking+bounce+back+this+season/5397474/story.html,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,7,87,0,0,1,1,1,1,1,1
1265,kansascity.citysearch.com/profile/map/5844494/kansas_city_mo/starlight_theatre.html,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,65,0,0,1,1,1,1,1,1
1266,ourbis.ca/256030-pourvoirie-club-brunet-grand-remous,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,6,39,0,0,1,1,1,1,1,1
1267,birthday.cefapa.com/..1978,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,17,0,0,1,1,1,1,1,1
1268,michigansportscenter.com/tag/max-pacioretty,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1,1,1,1,1,1
1269,optometry.uwaterloo.ca/,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,1,1,1,1,1
1270,filmsite.org/serialfilms2.html,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,26,0,0,1,1,1,1,1,1
1271,link.fromdoppler.com/kEjw/fphzvn/dqyxs/a,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1,1,1,1,1,1
1272,espn.go.com/nfl/schedule/_/year/2008,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,24,0,0,1,1,1,1,1,1
1273,en.wikipedia.org/wiki/Montreal_World_Film_Festival,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,43,0,0,1,1,1,1,1,1
1274,yourcanadalawyers.net/Fraser-Milner-Casgrain-LLP--1--lf.html,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,1,49,0,0,1,1,1,1,1,1
1275,blog.naturecrops.com.ar/wp-admin/css/att2/index.php,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,41,0,0,1,1,1,1,1,1
1276,flickr.com/people/troletti/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,1,1,1,1,1
1277,premierball.com/1-freshman-chris-thomas/,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,33,0,0,1,1,1,1,1,1
1278,amazon.com/Shermans-March-Sea-Campaigns-Civil/dp/0306805871,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,10,41,0,0,1,1,1,1,1,1
1279,seconddose.com/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,1,1,1,1,1
1280,wafflesfrombelgium.com/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,1,1,1,1,1
1281,answers.com/topic/mega-bloks-inc,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1,1,1,1,1,1
1282,homepages.rootsweb.ancestry.com/~anderson/va/trees/richard3.html,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,54,0,0,1,1,1,1,1,1
1283,http://screencast.com/ScriptResource.axd?d=ald3yUb92QbAmXOh5TYVuLOEzGOxRl458RgHff4roqNhkoQcim7URu5qWxIzhhF5SmskJya8PX3gO8oUdhIUXQYIkp6GpSvzY4pGLVV5KHv-EgGwhRsADQ6kjCsAscLTVW3eDQ2&t=3a1336b1,0,0,1,1,2,2,0,0,0,0,0,0,0,1,1,0,26,152,1,0,1,1,1,1,1,1
1284,howardconverse.com/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,1,1,1,1,1
1285,https://medium.com/human-parts/five-life-affirming-poets-under-30-6fc73d94919a?source=has-recommended,0,0,1,8,1,1,0,0,0,0,0,0,0,1,1,1,10,75,0,0,1,1,1,1,1,1
1286,rootsweb.ancestry.com/~nepierce/marriages/1941-Marriages.htm,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,4,48,0,0,1,1,1,1,1,1
1287,en.wikipedia.org/wiki/Bernie_Worrell,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,1,1,1,1,1
1288,attractions.uptake.com/landmarks/pennsylvania/uniontown/searights_tollhouse_29105341.html,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,72,0,0,1,1,1,1,1,1
